stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
44.635686,0,8302,-63.588579,,,,,South St Opposite Cartaret St (8302),0,8302,
44.637966,0,8301,-63.578573,,,,,South St Before Tower Rd (8301),0,8301,
44.638383,0,8300,-63.577097,,,,,South St Before South Park St (8300),0,8300,
44.665783,0,6729,-63.539999,,,,,Gaston Rd Before Galaxy Ave (6729),0,6729,
44.664905,0,6728,-63.536987,,,,,Gaston Rd Before Dominion Ct (6728),0,6728,
44.700141,0,6952,-63.587139,,,,,Ilsley Ave After Raddall Ave (6952),0,6952,
44.640159,0,8309,-63.578697,,,,,South Park St After Morris St (8309),0,8309,
44.642069,0,8308,-63.579658,,,,,South Park St After Spring Garden Rd (8308),0,8308,
44.630288,0,8097,-63.60879,,,,,Purcells Cove Rd Before Colindale St (8097),0,8097,
44.618251,0,8096,-63.577926,,,,,Purcells Cove Rd At Melvin Rd (8096),0,8096,
44.612965,0,8095,-63.575151,,,,,Purcells Cove Rd At St Cecelia Dr (8095),0,8095,
44.597226,0,8094,-63.557133,,,,,Purcells Cove Rd After Aarons Way (8094),0,8094,
44.623358,0,8093,-63.600985,,,,,Purcells Cove Rd After Williams Lake Rd (8093),0,8093,
44.623647,0,8092,-63.594965,,,,,Purcells Cove Rd After Wenlock Grv (8092),0,8092,
44.623171,0,8091,-63.597961,,,,,Purcells Cove Rd After Litchfield Cr (8091),0,8091,
44.628406,0,8090,-63.607624,,,,,Purcells Cove Rd After Inverness Ave (8090),0,8090,
44.701657,0,6954,-63.589885,,,,,Ilsley Ave Opposite Civic 81 (6954),0,6954,
44.633183,0,8099,-63.610613,,,,,Purcells Cove Rd After Ramsgate Ln (8099),0,8099,
44.634194,0,8098,-63.618356,,,,,Purcells Cove Rd At Civic 46 (8098),0,8098,
44.700123,0,6956,-63.587117,,,,,Ilsley Ave At Civic 101 (6956),0,6956,
44.704517,0,6957,-63.595071,,,,,Ilsley Ave Before Wright Ave (6957),0,6957,
44.672425,0,6099,-63.605288,,,,,Barrington St Before Glebe St (6099),0,6099,
44.672289,0,6098,-63.605105,,,,,Barrington St Before Vestry St (6098),0,6098,
44.660418,0,6091,-63.589754,,,,,Barrington St After Marjorie Russell Ln (6091),0,6091,
44.663279,0,6090,-63.592738,,,,,Barrington St After Devonshire Ave (6090),0,6090,
44.637382,0,6093,-63.569725,,,,,Barrington St Before Green St (6093),0,6093,
44.637344,0,6092,-63.569575,,,,,Barrington St After Green St (6092),0,6092,
44.665082,0,6095,-63.595013,,,,,Barrington St Before Young St (6095),0,6095,
44.665191,0,6094,-63.594958,,,,,Barrington St After Young St (6094),0,6094,
44.640182,0,6097,-63.570554,,,,,Barrington St Before South St (6097),0,6097,
44.640248,0,6096,-63.570569,,,,,Barrington St After South St (6096),0,6096,
44.662375,0,6659,-63.665047,,,,,Radcliffe Dr After Stratford Way (6659),0,6659,
44.664763,0,6658,-63.664878,,,,,Radcliffe Dr Before Raleigh Ct (6658),0,6658,
44.665755,0,6657,-63.66071,,,,,Radcliffe Dr After Dunbrack St (6657),0,6657,
44.67136,0,6656,-63.674889,,,,,Farnham Gate Rd Before Parkland Dr (6656),0,6656,
44.672343,0,6655,-63.670417,,,,,Farnham Gate Rd Before Scotch Pine Terr (6655),0,6655,
44.672101,0,6654,-63.668325,,,,,Farnham Gate Rd Before Montgomery Ct (6654),0,6654,
44.671311,0,6653,-63.674191,,,,,Farnham Gate Rd Before Red Fern Terr (6653),0,6653,
44.672941,0,6652,-63.666073,,,,,Farnham Gate Rd Before Ross St (6652),0,6652,
44.769198,0,6651,-63.65036,,,,,First Lake Dr After Sackville Lakes Park (6651),0,6651,
44.671548,0,6650,-63.672199,,,,,Farnham Gate Before Glenbourne Ct (6650),0,6650,
44.646098,0,6385,-63.672501,,,,,Chain Lake Dr After Susie Lake Cr (6385),0,6385,
44.640908,0,6384,-63.672189,,,,,Horseshoe Lake Dr After Civic 174 (6384),0,6384,
44.652814,0,6387,-63.676737,,,,,Chain Lake Dr Opposite Civic 209 (6387),0,6387,
44.648515,0,6386,-63.674881,,,,,Chain Lake Dr After Oland Cr (6386),0,6386,
44.638682,0,6381,-63.671734,,,,,Horseshoe Lake Dr Before Hobsons Lake Dr (6381),0,6381,
44.637713,0,6380,-63.666451,,,,,Chain Lake Dr Before McQuade Lake Cr (6380),0,6380,
44.701901,0,6383,-63.702174,,,,,Larry Uteck Blvd After Civic 1181 (6383),0,6383,
44.654822,0,6382,-63.677997,,,,,Chain Lake Dr At Civic 225 (6382),0,6382,
44.651396,0,6389,-63.676104,,,,,Chain Lake Dr After Civic 209 (6389),0,6389,
44.643064,0,6388,-63.663079,,,,,Chain Lake Dr After Lovett Lake Ct (6388),0,6388,
44.641941,0,8866,-63.568505,,,,,Lower Water St Before Morris St (8866),0,8866,
44.705873,0,8867,-63.593289,,,,,Wright Ave After Joseph Zatzman Dr (8867),0,8867,
44.710002,0,8864,-63.574478,,,,,Wright Ave Before Burbridge Ave (8864),0,8864,
44.709996,0,8865,-63.570018,,,,,Wright Ave Before Wilkinson Ave (8865),0,8865,
44.707959,0,8862,-63.585003,,,,,Wright Ave At Civic 340 (8862),0,8862,
44.708782,0,8863,-63.579404,,,,,Wright Ave After Mellor Ave (8863),0,8863,
44.706829,0,6271,-63.664487,,,,,Bedford Hwy After Civic 741  (6271),0,6271,
44.733262,0,6270,-63.655976,,,,,Bedford Hwy Before Dartmouth Rd (6270),0,6270,
44.704905,0,6273,-63.663308,,,,,Bedford Hwy At Fern Ave (6273),0,6273,
44.698192,0,6272,-63.661086,,,,,Bedford Hwy After Larry Uteck Blvd (6272),0,6272,
44.682725,0,6275,-63.660823,,,,,Bedford Hwy Before Kearney Lake Rd (6275),0,6275,
44.709489,0,6274,-63.668727,,,,,Bedford Hwy Before Glenmont Ave (6274),0,6274,
44.721694,0,6277,-63.671313,,,,,Bedford Hwy Before Lindsay Hill (6277),0,6277,
44.690777,0,6276,-63.659964,,,,,Bedford Hwy At Kent Ave (6276),0,6276,
44.679998,0,6279,-63.653805,,,,,Bedford Hwy After Torrington Dr (6279),0,6279,
44.723164,0,6278,-63.67036,,,,,Bedford Hwy Before Sullivans Hill (6278),0,6278,
44.707004,0,8861,-63.589685,,,,,Wright Ave After Venture Run (8861),0,8861,
44.691533,0,6077,-63.484833,,,,,Auburn Dr Before Civic 187 (6077),0,6077,
44.691071,0,6076,-63.484504,,,,,Auburn Dr At Civic 200 (6076),0,6076,
44.687943,0,6075,-63.483991,,,,,Auburn Dr At Auburn Dr High School (6075),0,6075,
44.693398,0,6074,-63.488405,,,,,Auburn Dr After Auburn Ct (6074),0,6074,
44.688255,0,6073,-63.48365,,,,,Auburn Dr At Auburn Dr High School (6073),0,6073,
44.693613,0,6072,-63.487526,,,,,Auburn Dr Before Bradorian Dr (6072),0,6072,
44.692924,0,6071,-63.485745,,,,,Auburn Dr After Leander Dr (6071),0,6071,
44.68715,0,6070,-63.490524,,,,,Auburn Dr After Forest Hills Pkwy (6070),0,6070,
44.68657,0,6079,-63.488518,,,,,Auburn Dr Before Civic 426 (6079),0,6079,
44.689984,0,6078,-63.483848,,,,,Auburn Dr At Civic 243 (6078),0,6078,
44.657098,0,7346,-63.591391,,,,,North St After Gottingen St (7346),0,7346,
44.657047,0,7347,-63.591305,,,,,North St Before Gottingen St (7347),0,7347,
44.65057,0,7344,-63.60054,,,,,North St Before Dublin St (7344),0,7344,
44.6502,0,7345,-63.601194,,,,,North St Before Dublin St (7345),0,7345,
44.654469,0,7342,-63.595173,,,,,North St Before Robie St (7342),0,7342,
44.658628,0,7343,-63.588382,,,,,North St After Brunswick St (7343),0,7343,
44.784404,0,7340,-63.679291,,,,,Nordic Cr Before Stokil Dr (7340),0,7340,
44.655041,0,7341,-63.594352,,,,,North St Before Robie St (7341),0,7341,
44.658313,0,7348,-63.590262,,,,,North St After Lorne Terr (7348),0,7348,
44.655157,0,7349,-63.594165,,,,,North St Before Agricola St (7349),0,7349,
44.626829,0,7462,-63.515433,,,,,Main Rd Before Bonaventure St (7462),0,7462,
44.64788,0,7009,-63.629627,,,,,Joseph Howe Dr Before Springvale Ave (7009),0,7009,
44.642728,0,7008,-63.621786,,,,,Joseph Howe Dr At Civic 2668 (7008),0,7008,
44.681593,0,9029,-63.677875,,,,,Parkland Dr After Castlepark Grv (9029),0,9029,
44.679977,0,9028,-63.678228,,,,,Parkland Dr After Civic 767 (9028),0,9028,
44.672853,0,9025,-63.675817,,,,,Parkland Dr Before Heathside Cr (9025),0,9025,
44.725149,0,9024,-63.668252,,,,,Bedford Hwy After Meadowbrook Dr (9024),0,9024,
44.67668,0,9027,-63.677688,,,,,Parkland Dr Opposite Civic 680 (9027),0,9027,
44.741438,0,7002,-63.467331,,,,,Johnson Rd At Civic 80 (7002),0,7002,
44.599835,0,9021,-63.631459,,,,,Leiblin Dr At Sportsfield (9021),0,9021,
44.569185,0,9020,-63.5624,,,,,Lancaster Dr Before St Pauls Ave (9020),0,9020,
44.713776,0,9023,-63.677293,,,,,Bedford Hwy Opposite Moirs Mill Rd (9023),0,9023,
44.642585,0,7006,-63.621267,,,,,Joseph Howe Dr Before After Clinton Ave (7006),0,7006,
44.695963,0,8934,-63.45874,,,,,Ross Rd At Civic 163 (8934),0,8934,
44.691194,0,8935,-63.45571,,,,,Ross Rd Before Glendale Dr (8935),0,8935,
44.687371,0,8936,-63.453608,,,,,Ross Rd Before Brookside Ave (8936),0,8936,
44.684742,0,8937,-63.453621,,,,,Ross Rd After Greenvale Cr (8937),0,8937,
44.715487,0,8930,-63.434498,,,,,Hwy 7 After Upper Governor St (8930),0,8930,
44.7098,0,8931,-63.439386,,,,,Hwy 7 At Civic 1799 (8931),0,8931,
44.70297,0,8932,-63.464472,,,,,Ross Rd After Hwy 7 (8932),0,8932,
44.700602,0,8933,-63.461268,,,,,Ross Rd After Salmon River Dr (8933),0,8933,
44.682428,0,8938,-63.454345,,,,,Cole Harbour Rd At Old Lawrencetown Rd (8938),0,8938,
44.672541,0,8939,-63.476722,,,,,Cole Harbour Rd Before Bisset Rd (8939),0,8939,
44.681921,0,7175,-63.539987,,,,,Main St Before Major St (7175),0,7175,
44.618701,0,6890,-63.615153,,,,,Herring Cove Rd Before Circle Dr (6890),0,6890,
44.598922,0,6893,-63.605245,,,,,Herring Cove Rd After Civic 565 (6893),0,6893,
44.608238,0,6892,-63.615698,,,,,Herring Cove Rd Before Civic 427 (6892),0,6892,
44.581886,0,6895,-63.583712,,,,,Herring Cove Rd After Arbutus Ave (6895),0,6895,
44.586826,0,6894,-63.590806,,,,,Herring Cove Rd Before Barclay Ave (6894),0,6894,
44.68176,0,7173,-63.540238,,,,,Main St After Gordon Ave (7173),0,7173,
44.654282,0,7172,-63.646248,,,,,Main Ave Before Willett St (7172),0,7172,
44.60087,0,6899,-63.607691,,,,,Herring Cove Rd Before McIntosh St (6899),0,6899,
44.602019,0,6898,-63.609378,,,,,Herring Cove Rd Before Lynnett Rd (6898),0,6898,
44.654998,0,7179,-63.739357,,,,,Maplewood Dr After Eisener St (7179),0,7179,
44.655047,0,7178,-63.739272,,,,,Maplewood Dr Before Eisener St (7178),0,7178,
44.678673,0,8798,-63.258791,,,,,Hwy 207 Opposite Civic 6344 (8798),0,8798,
44.653102,0,8248,-63.63752,,,,,Rosedale Ave Before Alex St (8248),0,8248,
44.653042,0,8249,-63.637746,,,,,Rosedale Ave After Alex St (8249),0,8249,
44.654194,0,8242,-63.635107,,,,,Rosedale Ave At Civic 34 (8242),0,8242,
44.655138,0,8243,-63.633031,,,,,Rosedale Ave Before Dutch Village Rd (8243),0,8243,
44.729663,0,8792,-63.270291,,,,,Hwy 207 Before Johnson Ave (8792),0,8792,
44.699077,0,8241,-63.584748,,,,,Ronald Smith Ave After Ilsley Ave (8241),0,8241,
44.651656,0,8246,-63.640819,,,,,Rosedale Ave After Hillcrest St (8246),0,8246,
44.652394,0,8247,-63.639152,,,,,Rosedale Ave Before Hillcrest St (8247),0,8247,
44.654622,0,8244,-63.634342,,,,,Rosedale Ave At Civic 23 (8244),0,8244,
44.690161,0,8797,-63.257409,,,,,Hwy 207 After Conrod Rd (8797),0,8797,
44.627481,0,8648,-63.566213,,,,,Point Pleasant Park At Civic 5480 (8648),0,8648,
44.625336,0,8649,-63.564243,,,,,Point Pleasant Park Lower Lot (8649),0,8649,
44.729835,0,8646,-63.270398,,,,,Hwy 207 After Keller Ln (8646),0,8646,
44.662387,0,8647,-63.654284,,,,,Dunbrack St After Lacewood Dr (8647),0,8647,
44.725416,0,8645,-63.266403,,,,,Hwy 207 At Civic 7396 (8645),0,8645,
44.719829,0,8643,-63.266078,,,,,Hwy 207 At Shore Rd (8643),0,8643,
44.648075,0,8640,-63.620753,,,10000,,Mumford Terminal Bay 2 (8640),0,8640,
44.648264,0,8641,-63.621084,,,10000,,Mumford Terminal Bay 3 (8641),0,8641,
44.680852,0,8426,-63.586485,,,,,Victoria Rd Before Primrose St (8426),0,8426,
44.676253,0,8424,-63.578872,,,,,Victoria Rd Before Frances St (8424),0,8424,
44.677652,0,8425,-63.581219,,,,,Victoria Rd After Symonds St (8425),0,8425,
44.680522,0,8422,-63.586166,,,,,Victoria Rd After Farrell St (8422),0,8422,
44.6788,0,8420,-63.583014,,,,,Victoria Rd Before Chappell St (8420),0,8420,
44.678724,0,8421,-63.583002,,,,,Victoria Rd After Chappell St (8421),0,8421,
44.676391,0,8428,-63.578937,,,,,Victoria Rd Before Vanessa Dr (8428),0,8428,
44.67302,0,8429,-63.573665,,,,,Victoria Rd After Nantucket Ave (8429),0,8429,
44.705009,0,6842,-63.564199,,,,,Countryview Dr Before Ferindonald Cl (6842),0,6842,
44.570946,0,6843,-63.564107,,,,,Hebridean Dr Before Brackett Ct (6843),0,6843,
44.725959,0,6840,-63.707577,,,,,Bluewater Rd After Hammonds Plains Rd (6840),0,6840,
44.67149,0,6479,-63.495297,,,,,Cole Harbour Rd After Hugh Allen Dr (6479),0,6479,
44.67136,0,6478,-63.499489,,,,,Cole Harbour Rd After Otago Dr (6478),0,6478,
44.660512,0,6473,-63.481198,,,,,Colby Dr Before Grenadier Dr (6473),0,6473,
44.664025,0,6472,-63.490101,,,,,Colby Dr Before Deerbrooke Dr (6472),0,6472,
44.66195,0,6471,-63.483086,,,,,Colby Dr Before Crestwood Dr (6471),0,6471,
44.663193,0,6470,-63.486937,,,,,Colby Dr Before Castlewood Dr (6470),0,6470,
44.671699,0,6477,-63.48901,,,,,Cole Harbour Rd After Cumberland Dr (6477),0,6477,
44.671305,0,6476,-63.495738,,,,,Cole Harbour Rd Before Hugh Allen Dr (6476),0,6476,
44.672056,0,6475,-63.485805,,,,,Cole Harbour Rd After Armbro Ln (6475),0,6475,
44.671147,0,6474,-63.500232,,,,,Cole Harbour Rd After Caldwell Rd (6474),0,6474,
44.634124,0,6844,-63.619915,,,,,Herring Cove Rd Before Winchester Ave (6844),0,6844,
44.565961,0,7121,-63.561919,,,,,Lancaster Dr Before Dragonfly Ln (7121),0,7121,
44.640506,0,8332,-63.586446,,,,,Spring Garden Rd Before Robie St (8332),0,8332,
44.642144,0,8333,-63.580006,,,,,Spring Garden Rd Before South Park St (8333),0,8333,
44.643018,0,8330,-63.577556,,,,,Spring Garden Rd Before Dresden Row (8330),0,8330,
44.644143,0,8331,-63.57353,,,,,Spring Garden Rd Before Queen St (8331),0,8331,
44.642975,0,8336,-63.577368,,,,,Spring Garden Rd After Dresden Row (8336),0,8336,
44.641362,0,8337,-63.582914,,,,,Spring Garden Rd After Summer St (8337),0,8337,
44.642487,0,8334,-63.579346,,,,,Spring Garden Rd Before South Park St (8334),0,8334,
44.641468,0,8335,-63.583096,,,,,Spring Garden Rd Before Summer St (8335),0,8335,
44.658831,0,6716,-63.745184,,,,,Forestglen Dr After Meadowdale Cr (6716),0,6716,
44.658925,0,6714,-63.745242,,,,,Forestglen Dr Before Meadowdale Cr (6714),0,6714,
44.677157,0,8339,-63.51748,,,,,Spring Ave Before Ellenvale Ave (8339),0,8339,
44.66213,0,6712,-63.746737,,,,,Forestglen Dr Before Fraser Rd (6712),0,6712,
44.660715,0,6713,-63.745845,,,,,Forestglen Dr After Richard St (6713),0,6713,
44.690321,0,6710,-63.495083,,,,,Flying Cloud Dr Before Forest Hills Pky (6710),0,6710,
44.682389,0,6711,-63.493916,,,,,Flying Cloud Dr After Tamerlane Ct (6711),0,6711,
44.650755,0,8500,-63.643855,,,,,Willett St Before Frederick Ave (8500),0,8500,
44.655952,0,7271,-63.548368,,,,,Acadia St After Pleasant St (7271),0,7271,
44.688158,0,6668,-63.492228,,,,,Forest Hills Pky Before Taranaki Dr (6668),0,6668,
44.683595,0,6669,-63.490901,,,,,Forest Hills Pky At Cole Harbour Place (6669),0,6669,
44.636451,0,6662,-63.628461,,,,,Fenwood Rd After Shady Ln (6662),0,6662,
44.63606,0,6663,-63.626505,,,,,Fenwood Rd Before Edgehill Rd (6663),0,6663,
44.662359,0,6660,-63.656776,,,,,Lacewood Dr Before Willett St (6660),0,6660,
44.636772,0,6661,-63.630392,,,,,Fenwood Rd After St Margarets Bay Rd (6661),0,6661,
44.681076,0,6666,-63.491308,,,,,Forest Hills Pky Before Chameau Cr (6666),0,6666,
44.673329,0,6667,-63.490817,,,,,Forest Hills Pky Before Cole Harbour Rd (6667),0,6667,
44.67332,0,6664,-63.490588,,,,,Forest Hills Pky After Cole Harbour Rd (6664),0,6664,
44.67758,0,6665,-63.491781,,,,,Forest Hills Pky After Merrimac Dr (6665),0,6665,
44.749063,0,8505,-63.647399,,,,,Damascus Rd At Turning Loop (8505),0,8505,
44.63557,0,8314,-63.576678,,,,,South Park St Before Victoria Rd (8314),0,8314,
44.636911,0,8315,-63.577185,,,,,South Park St After Fenwick St (8315),0,8315,
44.635758,0,8316,-63.588387,,,,,South St After Cartaret St (8316),0,8316,
44.636297,0,8317,-63.585752,,,,,South St Before Edward St (8317),0,8317,
44.657369,0,8504,-63.650328,,,,,Dunbrack St After Willet St (8504),0,8504,
44.634887,0,8310,-63.576181,,,,,South Park St Before Inglis St (8310),0,8310,
44.638339,0,8311,-63.577882,,,,,South Park St Before South St (8311),0,8311,
44.642129,0,8312,-63.57988,,,,,South Park St Before Spring Garden Rd (8312),0,8312,
44.693093,0,6591,-63.534285,,,,,Dunbarton Ave After Caledonia Rd (6591),0,6591,
44.640288,0,8313,-63.57882,,,,,South Park St Before University Ave (8313),0,8313,
44.692456,0,6592,-63.536747,,,,,Dunbarton Ave Before Kincardine Dr (6592),0,6592,
44.743138,0,8507,-63.468372,,,,,Clarence St Before Johnson Rd (8507),0,8507,
44.672956,0,6593,-63.664188,,,,,Dunbrack St After Farnham Gate Rd (6593),0,6593,
44.678057,0,6042,-63.483385,,,,,Arklow Dr Before Ashley Dr (6042),0,6042,
44.679045,0,6288,-63.650761,,,,,Bedford Hwy After Watervista Ln (6288),0,6288,
44.665385,0,6289,-63.635513,,,,,Bedford Hwy Before Bayview Rd (6289),0,6289,
44.680151,0,6043,-63.488701,,,,,Arklow Dr Before Civic 238 (6043),0,6043,
44.709517,0,6284,-63.668631,,,,,Bedford Hwy Opposite Glenmont Ave (6284),0,6284,
44.728851,0,6285,-63.663521,,,,,Bedford Hwy After Hatchery Ln (6285),0,6285,
44.670347,0,6286,-63.641361,,,,,Bedford Hwy Before Seton Rd (6286),0,6286,
44.69657,0,6287,-63.660663,,,,,Bedford Hwy After Charlotte Ln (6287),0,6287,
44.717178,0,6280,-63.677225,,,,,Bedford Hwy Before Valley Rd (6280),0,6280,
44.735353,0,6281,-63.654926,,,,,Bedford Hwy After Rocky Lake Rd (6281),0,6281,
44.728836,0,6282,-63.6633,,,,,Bedford Hwy Before Hatchery Ln (6282),0,6282,
44.723963,0,6283,-63.669812,,,,,Bedford Hwy Opposite Fourth St (6283),0,6283,
44.743762,0,8506,-63.466657,,,,,Clarence St After Cain St (8506),0,8506,
44.672895,0,8602,-63.531054,,,,,Woodlawn Rd Opposite Bruce St (8602),0,8602,
44.680417,0,6040,-63.484795,,,,,Arklow Dr After Civic 354 (6040),0,6040,
44.68088,0,6041,-63.489053,,,,,Arklow Dr At Civic 253 (6041),0,6041,
44.667447,0,6046,-63.484919,,,,,Ashgrove Ave Before Ancaster Ct (6046),0,6046,
44.670424,0,6047,-63.482459,,,,,Ashgrove Ave After Avondale Rd (6047),0,6047,
44.676474,0,6044,-63.480201,,,,,Arklow Dr Before John Stewart Dr (6044),0,6044,
44.655674,0,6986,-63.629692,,,,,Joseph Howe Dr Before Scot St (6986),0,6986,
44.671965,0,6048,-63.483137,,,,,Ashgrove Ave After Cole Harbour Rd (6048),0,6048,
44.668474,0,6049,-63.483119,,,,,Ashgrove Ave Before Addison Pl (6049),0,6049,
44.671729,0,8600,-63.53216,,,,,Woodlawn Rd Before Portland St (8600),0,8600,
44.671504,0,6482,-63.492626,,,,,Cole Harbour Rd Before Cumberland Dr (6482),0,6482,
44.684383,0,8141,-63.589332,,,10006,,Highfield Terminal Bay 2 (8141),0,8141,
44.673938,0,8601,-63.529074,,,,,Woodlawn Rd Before Saguenay Pl (8601),0,8601,
44.67828,0,6045,-63.487274,,,,,Arklow Dr After Dalkeith Dr (6045),0,6045,
44.658164,0,7351,-63.58966,,,,,North St Before Brunswick St (7351),0,7351,
44.656149,0,7350,-63.592765,,,,,North St After Fuller Terr (7350),0,7350,
44.653832,0,7353,-63.596122,,,,,North St Before Clifton St (7353),0,7353,
44.653611,0,7352,-63.596378,,,,,North St Before Clifton St (7352),0,7352,
44.648988,0,7355,-63.602875,,,,,North St Before Oxford St (7355),0,7355,
44.680631,0,8604,-63.526841,,,,,Woodlawn Rd Before Spikenard St (8604),0,8604,
44.652088,0,7357,-63.598521,,,,,North St Before Windsor St (7357),0,7357,
44.649242,0,7356,-63.602477,,,,,North St Before Oxford St (7356),0,7356,
44.796993,0,7359,-63.732223,,,,,Sackville Dr At Civic 1775 (7359),0,7359,
44.65236,0,7358,-63.598205,,,,,North St Before Windsor St (7358),0,7358,
44.649364,0,,-63.572665,,,,,Water St Terminal,1,10010,
44.716841,0,6483,-63.586919,,,,,Colford Ave Before Akerley Blvd (6483),0,6483,
44.67084,0,8944,-63.538243,,,10008,,Penhorn Terminal Bay 4 (8944),0,8944,
44.630173,0,9051,-63.669204,,,,,Grassy Lake Dr Opposite Transit Centre (9051),0,9051,
44.630272,0,9052,-63.669343,,,,,Ragged Lake Transit Centre (9052),0,9052,
44.681934,0,9053,-63.596603,,,,,Windmill Rd Before Fernhill Dr (9053),0,9053,
44.715562,0,9054,-63.720099,,,,,Larry Uteck Blvd After Blue Mountain Dr (9054),0,9054,
44.715795,0,9055,-63.720857,,,,,Larry Uteck Blvd After Blue Mountain Dr (9055),0,9055,
44.725663,0,9056,-63.693104,,,,,Hammonds Plains Rd After Innovation Dr (9056),0,9056,
44.725592,0,9057,-63.692496,,,,,Hammonds Plains Rd Before Killarney Dr (9057),0,9057,
44.728375,0,8927,-63.421154,,,,,Brooks Dr Before Civic 362 (8927),0,8927,
44.72599,0,8926,-63.419358,,,,,Upper Partridge River Rd Before Civic 103 (8926),0,8926,
44.72235,0,8925,-63.415369,,,,,Hwy 7 At Civic 2403 (8925),0,8925,
44.721185,0,8924,-63.408285,,,,,Hwy 7 Before O'Hearn Ln (8924),0,8924,
44.721819,0,8923,-63.400708,,,,,Hwy 7 After Bell St (8923),0,8923,
44.729845,0,8922,-63.393844,,,,,Hwy 7 Opposite Canopy Lane (8922),0,8922,
44.73422,0,8921,-63.391114,,,,,Hwy 7 Before Robina Dr (8921),0,8921,
44.736629,0,8920,-63.38825,,,,,Hwy 7 Before Martin Lake Dr (8920),0,8920,
44.719203,0,8929,-63.433621,,,,,Brooks Dr At East Preston Rec Centre (8929),0,8929,
44.726805,0,8928,-63.426791,,,,,Brooks Dr At Civic 254 (8928),0,8928,
44.70759,0,7100,-63.488829,,,,,Lake Loon Rd Before Maclaughlin Rd (7100),0,7100,
44.710491,0,7101,-63.495905,,,,,Lake Loon Rd After Sparks Rd (7101),0,7101,
44.74281,0,7102,-63.464652,,,,,North Preston Rd Before Upper Governor St (7102),0,7102,
44.705184,0,7103,-63.467281,,,,,Lake Major Rd After Chamberlain Dr (7103),0,7103,
44.635783,0,6868,-63.621965,,,,,Herring Cove Rd After Withrod Dr (6868),0,6868,
44.628819,0,6869,-63.617031,,,,,Herring Cove Rd Before Shoreham Ln (6869),0,6869,
44.704164,0,7106,-63.46685,,,,,Lake Major Rd After Main St (7106),0,7106,
44.744877,0,7107,-63.464367,,,,,North Preston Rd After Beals Cr (7107),0,7107,
44.610322,0,6864,-63.616967,,,,,Herring Cove Rd After Levis St (6864),0,6864,
44.585316,0,6865,-63.588869,,,,,Herring Cove Rd After Sarah Dr (6865),0,6865,
44.61248,0,6866,-63.617517,,,,,Herring Cove Rd Before Dentith Rd (6866),0,6866,
44.616105,0,6867,-63.614442,,,,,Herring Cove Rd After Williams Lake Rd (6867),0,6867,
44.628225,0,6860,-63.616496,,,,,Herring Cove Rd After Glenora Ave (6860),0,6860,
44.59535,0,6861,-63.599876,,,,,Herring Cove Rd After Green Acres Rd (6861),0,6861,
44.594771,0,6862,-63.599287,,,,,Herring Cove Rd After Green Acres Rd (6862),0,6862,
44.613701,0,6863,-63.616503,,,,,Herring Cove Rd After Hartlen Ave (6863),0,6863,
44.656101,0,7354,-63.592804,,,,,North St Before Maynard St (7354),0,7354,
44.662264,0,8255,-63.518401,,,,,Russell Lake Dr At Civic 2 (8255),0,8255,
44.666527,0,8254,-63.520738,,,,,Russell Lake Dr After Eisener Dr (8254),0,8254,
44.662327,0,8257,-63.51949,,,,,Russell Lake Dr Before Georgian Ct (8257),0,8257,
44.666416,0,8256,-63.520803,,,,,Russell Lake Dr Before Eisener Dr (8256),0,8256,
44.675822,0,8251,-63.66646,,,,,Ross St Before Douglas Cr (8251),0,8251,
44.651771,0,8250,-63.640457,,,,,Rosedale Ave At Hillcrest St (8250),0,8250,
44.663775,0,8253,-63.52068,,,,,Russell Lake Dr After Hillview Dr (8253),0,8253,
44.675056,0,8252,-63.668067,,,,,Ross St Before Norman Cr (8252),0,8252,
44.772137,0,8259,-63.69165,,,,,Sackville Dr Opposite Civic 745 (8259),0,8259,
44.663583,0,8258,-63.520493,,,,,Russell Lake Dr At Civic 50 (8258),0,8258,
44.746647,0,8788,-63.292164,,,,,Hwy 7 After Millside Dr (8788),0,8788,
44.739877,0,8783,-63.319418,,,,,Hwy 7 After Davidsons Rd (8783),0,8783,
44.740604,0,8782,-63.324816,,,,,Hwy 7 After Sandy Ln (8782),0,8782,
44.737347,0,8781,-63.377123,,,,,Hwy 7 At Civic 3372 (8781),0,8781,
44.738985,0,8780,-63.381466,,,,,Hwy 7 After Circle Dr (8780),0,8780,
44.746982,0,8787,-63.300266,,,,,Hwy 7 Before Cove Rd (8787),0,8787,
44.742994,0,8786,-63.300752,,,,,Hwy 7 Before Post Office Rd (8786),0,8786,
44.73878,0,8785,-63.305375,,,,,Hwy 7 After This St (8785),0,8785,
44.737598,0,8784,-63.310213,,,,,Hwy 7 After West Porters Lake Rd (8784),0,8784,
44.672797,0,7618,-63.782669,,,,,Sheldrake Lake Park and Ride (7618),0,7618,
44.670682,0,7614,-63.574982,,,10001,,Bridge Terminal Bay 14 (7614),0,7614,
44.67077,0,7615,-63.57516,,,10001,,Bridge Terminal Bay 15 (7615),0,7615,
44.670872,0,7616,-63.575321,,,10001,,Bridge Terminal Bay 16 (7616),0,7616,
44.670166,0,7610,-63.57403,,,10001,,Bridge Terminal Bay 10 (7610),0,7610,
